id,status,type,quantity,requested_at,closed_at,delay_days,delay_note,material_id,user_id,project_id,created_at,updated_at,order_id,price,price_unit,surcharge,accepted_at,deleted_at,origin_quantity,variant_id,currency,bought_price
858,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1198,284,,2020-10-14T16:05:30.118Z,2021-05-03T19:24:05.056Z,161,0,,,,,,802,USD,0
699,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1181,284,,2020-09-17T22:04:44.283Z,2021-05-03T19:24:05.072Z,161,0,,,,,,785,USD,0
704,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,309,284,,2020-09-17T22:12:17.468Z,2021-05-03T19:24:05.087Z,161,0,,,,,,215,USD,0
694,delivered,swatch,1,2020-10-14T16:12:42.787Z,,,,1179,284,,2020-09-16T04:13:24.079Z,2021-05-03T19:24:05.120Z,161,0,,,,,,783,USD,0
1206,delivered,swatch,1,2020-12-21T10:36:57.960Z,,,,497,338,,2020-12-21T10:01:55.746Z,2021-05-03T19:24:05.135Z,190,0,,,,,,263,USD,0
1207,delivered,swatch,1,2020-12-21T10:36:57.960Z,,,,493,338,,2020-12-21T10:08:00.451Z,2021-05-03T19:24:05.152Z,190,0,,,,,,259,USD,0
1316,available,swatch,1,2021-01-26T01:23:34.263Z,2021-02-09T15:22:37.707Z,,,1340,381,,2021-01-26T01:21:45.400Z,2021-02-09T15:22:37.714Z,,0,,,,,,933,,
1375,delivered,swatch,2,2021-02-19T15:20:49.080Z,,,,1209,412,,2021-02-19T13:27:04.490Z,2021-05-03T19:24:05.168Z,212,0,,,,,,813,USD,0
770,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 14 days.",675,284,,2020-10-02T02:37:04.540Z,2021-05-03T19:24:05.199Z,161,0,,,2020-10-21T01:45:43.111Z,,,384,USD,0
774,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,,160,284,,2020-10-02T02:48:17.481Z,2021-05-03T19:24:05.215Z,161,0,,,,,,125,USD,0
775,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 14 days.",684,284,,2020-10-02T02:50:40.616Z,2021-05-03T19:24:05.231Z,161,0,,,2020-10-21T01:45:51.399Z,,,393,USD,0
833,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 14 days.",668,284,,2020-10-14T15:40:00.510Z,2021-05-03T19:24:05.246Z,161,0,,,2020-10-21T01:41:21.576Z,,,377,USD,0
839,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 14 days.",680,284,,2020-10-14T15:47:32.195Z,2021-05-03T19:24:05.262Z,161,0,,,2020-10-21T01:47:42.495Z,,,389,USD,0
843,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 2 weeks",513,284,,2020-10-14T15:51:10.446Z,2021-05-03T19:24:05.277Z,161,0,,,2020-10-21T01:46:13.772Z,,,275,USD,0
852,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 2 weeks",1288,284,,2020-10-14T15:59:08.407Z,2021-05-03T19:24:05.293Z,161,0,,,2020-10-21T01:46:19.861Z,,,884,USD,0
844,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,,1232,284,,2020-10-14T15:52:01.969Z,2021-05-03T19:24:05.309Z,161,0,,,,,,836,USD,0
847,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 2 weeks",1315,284,,2020-10-14T15:54:35.136Z,2021-05-03T19:24:05.340Z,161,0,,,2020-10-21T01:46:17.916Z,,,911,USD,0
848,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 2 weeks",1230,284,,2020-10-14T15:55:00.192Z,2021-05-03T19:24:05.355Z,161,0,,,2020-10-21T01:43:43.596Z,,,834,USD,0
850,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 2 weeks",544,284,,2020-10-14T15:56:02.700Z,2021-05-03T19:24:05.371Z,161,0,,,2020-10-21T01:45:39.815Z,,,285,USD,0
692,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Swatch is out of stock, hence delivery will be delayed by 2 weeks",554,284,,2020-09-16T04:09:57.297Z,2021-05-03T19:24:05.386Z,161,0,,,2020-10-21T01:42:03.653Z,,,295,USD,0
695,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Swatch is out of stock, hence delivery will be delayed by 2 weeks",685,284,,2020-09-16T04:17:59.752Z,2021-05-03T19:24:05.401Z,161,0,,,2020-10-21T01:41:59.472Z,,,394,USD,0
703,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Swatch is out of stock, hence delivery will be delayed by 2 weeks",950,284,,2020-09-17T22:11:24.376Z,2021-05-03T19:24:05.417Z,161,0,,,2020-10-21T01:49:45.687Z,,,569,USD,0
708,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 2 weeks",912,284,,2020-09-17T22:15:30.321Z,2021-05-03T19:24:05.432Z,161,0,,,2020-10-21T01:36:22.260Z,,,531,USD,0
716,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,,645,284,,2020-09-17T22:18:40.092Z,2021-05-03T19:24:05.448Z,161,0,,,,,,354,USD,0
720,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,"Currently out of stock, hence delivery will be delayed by 2 weeks",853,284,,2020-09-17T22:47:08.263Z,2021-05-03T19:24:05.464Z,161,0,,,2020-10-21T01:41:00.226Z,,,472,USD,0
768,delivered,swatch,1,2020-10-14T16:12:42.787Z,,14,,149,284,,2020-10-02T02:32:55.541Z,2021-05-03T19:24:05.479Z,161,0,,,,,,114,USD,0
1252,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1475,360,,2021-01-02T10:13:50.186Z,2021-05-03T19:24:05.526Z,189,0,,,,,,1068,USD,0
1211,delivered,swatch,1,2020-12-21T10:36:57.960Z,,,,1734,338,,2020-12-21T10:23:55.477Z,2021-05-03T19:24:05.541Z,190,0,,,,,,1480,USD,0
1327,delivered,swatch,1,2021-02-05T09:52:18.183Z,,,,1318,364,,2021-02-05T09:36:00.672Z,2021-05-03T19:24:05.557Z,207,0,,,,,,913,USD,0
1328,delivered,swatch,1,2021-02-05T09:52:18.183Z,,,,1199,364,,2021-02-05T09:38:19.323Z,2021-05-03T19:24:05.572Z,207,0,,,,,,803,USD,0
1329,delivered,swatch,1,2021-02-05T09:52:18.183Z,,,,1767,364,,2021-02-05T09:45:29.046Z,2021-05-03T19:24:05.587Z,207,0,,,,,,1532,USD,0
1370,delivered,swatch,2,2021-02-19T15:20:49.080Z,,,,1800,412,,2021-02-19T13:16:01.455Z,2021-05-03T19:24:05.602Z,212,0,,,,,,1652,USD,0
1371,delivered,swatch,2,2021-02-19T15:20:49.080Z,,,,1999,412,,2021-02-19T13:17:53.112Z,2021-05-03T19:24:05.617Z,212,0,,,,,,1949,USD,0
1282,delivered,swatch,1,2021-01-20T10:40:11.211Z,,,,937,374,,2021-01-20T10:03:11.534Z,2021-05-03T19:24:05.633Z,201,0,,,,,,556,USD,0
1286,delivered,swatch,1,2021-01-20T10:40:11.211Z,,,,679,374,,2021-01-20T10:31:16.799Z,2021-05-03T19:24:05.648Z,201,0,,,,,,388,USD,0
1287,delivered,swatch,1,2021-01-20T10:40:11.211Z,,,,681,374,,2021-01-20T10:31:22.234Z,2021-05-03T19:24:05.663Z,201,0,,,,,,390,USD,0
1288,delivered,swatch,1,2021-01-20T10:40:11.211Z,,,,543,374,,2021-01-20T10:36:27.726Z,2021-05-03T19:24:05.678Z,201,0,,,,,,284,USD,0
1280,delivered,swatch,1,2021-01-20T10:40:11.211Z,,,,1313,374,,2021-01-20T09:50:36.430Z,2021-05-03T19:24:05.693Z,201,0,,,,,,909,USD,0
1281,delivered,swatch,1,2021-01-20T10:40:11.211Z,,,,1314,374,,2021-01-20T09:51:36.194Z,2021-05-03T19:24:05.708Z,201,0,,,,,,910,USD,0
1285,delivered,swatch,1,2021-01-20T10:40:11.211Z,,,,379,374,,2021-01-20T10:09:23.904Z,2021-05-03T19:24:05.724Z,201,0,,,,,,221,USD,0
1283,delivered,swatch,1,2021-01-20T10:40:11.211Z,,,,912,374,,2021-01-20T10:05:26.917Z,2021-05-03T19:24:05.739Z,201,0,,,,,,531,USD,0
1241,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1197,360,,2021-01-02T10:11:55.904Z,2021-05-03T19:24:05.769Z,189,0,,,,,,801,USD,0
1238,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1796,360,,2021-01-02T10:08:55.045Z,2021-05-03T19:24:05.784Z,189,0,,,,,,1623,USD,0
1240,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1199,360,,2021-01-02T10:11:50.886Z,2021-05-03T19:24:05.799Z,189,0,,,,,,803,USD,0
1235,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1181,360,,2021-01-02T10:08:33.418Z,2021-05-03T19:24:05.813Z,189,0,,,,,,785,USD,0
1232,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1124,360,,2021-01-02T10:07:51.404Z,2021-05-03T19:24:05.828Z,189,0,,,,,,735,USD,0
1220,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,681,360,,2021-01-02T10:05:14.053Z,2021-05-03T19:24:05.842Z,189,0,,,,,,390,USD,0
1279,available,swatch,2,2021-01-26T01:23:34.263Z,2021-02-09T15:22:39.075Z,,,633,381,,2021-01-20T06:22:20.949Z,2021-02-09T15:22:39.081Z,,0,,,,,,345,,
1458,initial,swatch,1,,,,,2023,455,,2021-03-12T16:10:52.036Z,2021-03-12T16:10:52.036Z,,0,,,,,,1973,,
1218,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1192,360,,2021-01-02T10:04:09.562Z,2021-05-03T19:24:05.857Z,189,0,,,,,,796,USD,0
1216,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1138,360,,2021-01-02T10:03:45.197Z,2021-05-03T19:24:05.871Z,189,0,,,,,,749,USD,0
1224,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1139,360,,2021-01-02T10:05:52.977Z,2021-05-03T19:24:05.886Z,189,0,,,,,,750,USD,0
1459,initial,swatch,1,,,,,625,455,,2021-03-12T16:11:53.695Z,2021-03-12T16:11:53.695Z,,0,,,,,,339,,
1460,initial,swatch,1,,,,,626,455,,2021-03-12T16:12:54.204Z,2021-03-12T16:12:54.204Z,,0,,,,,,340,,
1461,initial,swatch,1,,,,,1493,455,,2021-03-12T16:13:06.377Z,2021-03-12T16:13:06.377Z,,0,,,,,,1118,,
364,initial,swatch,1,,,,,1215,217,,2020-07-03T11:41:08.564Z,2020-09-02T07:51:00.234Z,,0,,,,,,819,,
369,initial,swatch,1,,,,,1215,187,,2020-07-04T11:18:04.192Z,2020-09-02T07:51:00.314Z,,0,,,,,,819,,
367,initial,swatch,1,,,,,1214,187,,2020-07-04T11:12:31.341Z,2020-09-02T07:51:00.283Z,,0,,,,,,818,,
368,initial,swatch,1,,,,,1216,187,,2020-07-04T11:13:09.802Z,2020-09-02T07:51:00.299Z,,0,,,,,,820,,
366,initial,swatch,1,,,,,1217,187,,2020-07-04T11:10:40.083Z,2020-09-02T07:51:00.268Z,,0,,,,,,821,,
595,initial,swatch,1,,,,,1327,187,,2020-08-06T11:09:52.103Z,2020-09-02T07:51:02.155Z,,0,,,,,,922,,
1236,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1178,360,,2021-01-02T10:08:39.408Z,2021-05-03T19:24:05.901Z,189,0,,,,,,782,USD,0
1228,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1143,360,,2021-01-02T10:06:28.148Z,2021-05-03T19:24:05.916Z,189,0,,,,,,754,USD,0
1234,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1172,360,,2021-01-02T10:08:16.721Z,2021-05-03T19:24:05.931Z,189,0,,,,,,776,USD,0
584,delivered,swatch,1,2020-08-05T14:17:38.964Z,,,,1312,341,,2020-08-05T14:05:04.164Z,2021-05-03T19:24:05.945Z,138,0,,,,,,908,USD,0
1215,delivered,swatch,1,2021-01-02T10:16:35.522Z,,,,1742,360,,2021-01-01T21:34:12.275Z,2021-05-03T19:24:05.961Z,189,0,,,,,,1507,USD,0
1230,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,847,360,,2021-01-02T10:07:32.737Z,2021-05-03T19:24:05.976Z,189,0,,,,,,466,USD,0
1231,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,848,360,,2021-01-02T10:07:38.497Z,2021-05-03T19:24:05.992Z,189,0,,,,,,467,USD,0
1219,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1202,360,,2021-01-02T10:05:08.308Z,2021-05-03T19:24:06.047Z,189,0,,,,,,806,USD,0
1217,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1191,360,,2021-01-02T10:03:57.735Z,2021-05-03T19:24:06.100Z,189,0,,,,,,795,USD,0
1222,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1130,360,,2021-01-02T10:05:34.466Z,2021-05-03T19:24:06.115Z,189,0,,,,,,741,USD,0
1229,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1125,360,,2021-01-02T10:06:33.076Z,2021-05-03T19:24:06.130Z,189,0,,,,,,736,USD,0
1233,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,843,360,,2021-01-02T10:07:59.040Z,2021-05-03T19:24:06.146Z,189,0,,,,,,462,USD,0
1227,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1410,360,,2021-01-02T10:06:21.795Z,2021-05-03T19:24:06.161Z,189,0,,,,,,1003,USD,0
1225,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1129,360,,2021-01-02T10:06:10.089Z,2021-05-03T19:24:06.176Z,189,0,,,,,,740,USD,0
1237,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1797,360,,2021-01-02T10:08:49.414Z,2021-05-03T19:24:06.206Z,189,0,,,,,,1624,USD,0
1258,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1196,360,,2021-01-02T10:15:43.123Z,2021-05-03T19:24:06.222Z,189,0,,,,,,800,USD,0
1254,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1438,360,,2021-01-02T10:14:24.912Z,2021-05-03T19:24:06.237Z,189,0,,,,,,1031,USD,0
1256,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1443,360,,2021-01-02T10:14:43.961Z,2021-05-03T19:24:06.252Z,189,0,,,,,,1036,USD,0
1255,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1439,360,,2021-01-02T10:14:36.502Z,2021-05-03T19:24:06.267Z,189,0,,,,,,1032,USD,0
1253,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1435,360,,2021-01-02T10:14:02.436Z,2021-05-03T19:24:06.282Z,189,0,,,,,,1028,USD,0
1239,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1173,360,,2021-01-02T10:11:38.798Z,2021-05-03T19:24:06.307Z,189,0,,,,,,777,USD,0
1243,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1128,360,,2021-01-02T10:12:19.551Z,2021-05-03T19:24:06.337Z,189,0,,,,,,739,USD,0
1244,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1131,360,,2021-01-02T10:12:31.588Z,2021-05-03T19:24:06.353Z,189,0,,,,,,742,USD,0
1250,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1200,360,,2021-01-02T10:13:33.615Z,2021-05-03T19:24:06.369Z,189,0,,,,,,804,USD,0
1251,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,734,360,,2021-01-02T10:13:42.089Z,2021-05-03T19:24:06.384Z,189,0,,,,,,409,USD,0
1210,delivered,swatch,1,2020-12-21T10:36:57.960Z,,,,1660,338,,2020-12-21T10:19:00.197Z,2021-05-03T19:24:06.399Z,190,0,,,,,,1397,USD,0
1260,delivered,swatch,2,2021-01-02T10:40:40.451Z,,,,726,360,,2021-01-02T10:40:04.810Z,2021-05-03T19:24:06.415Z,189,0,,,,,,401,USD,0
1259,delivered,swatch,2,2021-01-02T10:40:40.451Z,,,,1303,360,,2021-01-02T10:39:38.044Z,2021-05-03T19:24:06.430Z,189,0,,,,,,899,USD,0
1326,delivered,swatch,1,2021-02-05T09:52:18.183Z,,,,1740,364,,2021-02-05T09:31:18.688Z,2021-05-03T19:24:06.461Z,207,0,,,,,,1505,USD,0
1324,delivered,swatch,1,2021-02-05T09:52:18.183Z,,,,486,364,,2021-02-05T09:27:14.570Z,2021-05-03T19:24:06.476Z,207,0,,,,,,252,USD,0
1325,delivered,swatch,1,2021-02-05T09:52:18.183Z,,,,670,364,,2021-02-05T09:28:36.633Z,2021-05-03T19:24:06.491Z,207,0,,,,,,379,USD,0
586,delivered,swatch,1,2020-08-05T14:17:38.964Z,,,,730,341,,2020-08-05T14:13:04.120Z,2021-05-03T19:24:06.506Z,138,0,,,,,,405,USD,0
1355,delivered,swatch,2,2021-02-19T15:20:49.080Z,,,,2021,412,,2021-02-19T12:19:49.908Z,2021-05-03T19:24:06.522Z,212,0,,,,,,1971,USD,0
1356,delivered,swatch,2,2021-02-19T15:20:49.080Z,,,,1189,412,,2021-02-19T12:20:29.586Z,2021-05-03T19:24:06.537Z,212,0,,,,,,793,USD,0
1357,delivered,swatch,2,2021-02-19T15:20:49.080Z,,,,1188,412,,2021-02-19T12:21:01.415Z,2021-05-03T19:24:06.553Z,212,0,,,,,,792,USD,0
1417,delivered,swatch,1,2021-03-01T14:08:40.846Z,,5,"If Standard Shipping option is chosen, these can be sent together with non-delayed items",2050,386,,2021-03-01T11:16:20.409Z,2021-05-03T19:24:06.582Z,217,0,,,2021-03-03T21:13:33.795Z,,,2000,USD,0
1257,delivered,swatch,2,2021-01-02T10:16:35.522Z,,,,1321,360,,2021-01-02T10:15:32.664Z,2021-01-14T12:45:48.815Z,189,0,,,,,,916,USD,0
589,initial,swatch,1,,,,,1333,187,,2020-08-06T11:07:29.861Z,2020-09-02T07:51:02.052Z,,0,,,,,,926,,
590,initial,swatch,1,,,,,1331,187,,2020-08-06T11:07:51.919Z,2020-09-02T07:51:02.069Z,,0,,,,,,924,,
591,initial,swatch,1,,,,,1332,187,,2020-08-06T11:08:02.227Z,2020-09-02T07:51:02.087Z,,0,,,,,,925,,
592,initial,swatch,1,,,,,1220,187,,2020-08-06T11:08:33.389Z,2020-09-02T07:51:02.104Z,,0,,,,,,824,,
594,initial,swatch,1,,,,,1219,187,,2020-08-06T11:09:35.749Z,2020-09-02T07:51:02.137Z,,0,,,,,,823,,
596,initial,swatch,1,,,,,1328,187,,2020-08-06T11:10:01.271Z,2020-09-02T07:51:02.173Z,,0,,,,,,923,,
1533,delayed,swatch,1,2021-03-26T16:24:54.610Z,2021-04-05T06:07:49.520Z,14,"Different colour options for swatches are limited, would recommend ordering 1 swatch per fabric code irrespective of the colour",657,412,,2021-03-26T15:57:48.973Z,2021-04-05T06:07:49.529Z,,0,,,,,,1811,,
62,initial,swatch,1,,,,,491,106,114,2020-02-19T22:42:34.430Z,2020-09-02T07:50:57.135Z,,0,m,,,,,257,,
63,initial,swatch,1,,,,,490,106,114,2020-02-19T22:42:34.438Z,2020-09-02T07:50:57.150Z,,0,m,,,,,256,,
64,initial,swatch,1,,,,,539,106,114,2020-02-19T22:42:34.445Z,2020-09-02T07:50:57.167Z,,0,m,,,,,281,,
65,initial,swatch,1,,,,,555,106,114,2020-02-19T22:42:34.453Z,2020-09-02T07:50:57.183Z,,0,m,,,,,296,,
70,initial,swatch,1,,,,,567,106,114,2020-02-19T22:42:34.492Z,2020-09-02T07:50:57.262Z,,0,m,,,,,308,,
71,initial,swatch,1,,,,,566,106,114,2020-02-19T22:42:34.499Z,2020-09-02T07:50:57.278Z,,0,m,,,,,307,,
72,initial,swatch,1,,,,,553,106,114,2020-02-19T22:42:34.507Z,2020-09-02T07:50:57.295Z,,0,m,,,,,294,,
73,initial,swatch,1,,,,,545,106,114,2020-02-19T22:42:34.514Z,2020-09-02T07:50:57.312Z,,0,m,,,,,286,,
75,initial,swatch,1,,,,,558,106,114,2020-02-19T22:42:34.529Z,2020-09-02T07:50:57.343Z,,0,m,,,,,299,,
76,initial,swatch,1,,,,,557,106,114,2020-02-19T22:42:34.537Z,2020-09-02T07:50:57.359Z,,0,m,,,,,298,,
77,initial,swatch,1,,,,,562,106,114,2020-02-19T22:42:34.544Z,2020-09-02T07:50:57.375Z,,0,m,,,,,303,,
79,initial,swatch,1,,,,,559,106,114,2020-02-19T22:42:34.559Z,2020-09-02T07:50:57.408Z,,0,m,,,,,300,,
80,initial,swatch,1,,,,,560,106,114,2020-02-19T22:42:34.566Z,2020-09-02T07:50:57.428Z,,0,m,,,,,301,,
81,initial,swatch,1,,,,,537,106,114,2020-02-19T22:42:34.574Z,2020-09-02T07:50:57.456Z,,0,m,,,,,280,,
90,initial,swatch,1,,,,,538,106,114,2020-02-19T22:42:34.640Z,2020-02-19T22:42:34.640Z,,0,m,,,,,1072,,
972,initial,swatch,1,,,,,1540,287,,2020-10-29T07:41:56.073Z,2020-10-29T07:41:56.073Z,,0,,,,,,1268,,
82,initial,swatch,1,,,,,549,106,114,2020-02-19T22:42:34.581Z,2020-09-02T07:50:57.472Z,,0,m,,,,,290,,
83,initial,swatch,1,,,,,550,106,114,2020-02-19T22:42:34.590Z,2020-09-02T07:50:57.487Z,,0,m,,,,,291,,
84,initial,swatch,1,,,,,552,106,114,2020-02-19T22:42:34.597Z,2020-09-02T07:50:57.502Z,,0,m,,,,,293,,
86,initial,swatch,1,,,,,546,106,114,2020-02-19T22:42:34.611Z,2020-09-02T07:50:57.520Z,,0,m,,,,,287,,
87,initial,swatch,1,,,,,540,106,114,2020-02-19T22:42:34.618Z,2020-09-02T07:50:57.535Z,,0,m,,,,,282,,
88,initial,swatch,1,,,,,551,106,114,2020-02-19T22:42:34.625Z,2020-09-02T07:50:57.551Z,,0,m,,,,,292,,
89,initial,swatch,1,,,,,543,106,114,2020-02-19T22:42:34.632Z,2020-09-02T07:50:57.566Z,,0,m,,,,,284,,
91,initial,swatch,1,,,,,554,106,114,2020-02-19T22:42:34.647Z,2020-09-02T07:50:57.584Z,,0,m,,,,,295,,
973,initial,swatch,1,,,,,1776,287,,2020-10-29T07:43:44.142Z,2020-10-29T07:43:44.142Z,,0,,,,,,1541,,
597,initial,swatch,1,,,,,1326,187,,2020-08-06T11:10:42.720Z,2020-09-02T07:51:02.190Z,,0,,,,,,921,,
587,initial,swatch,1,,,,,1325,187,,2020-08-06T11:06:03.506Z,2020-09-02T07:51:02.016Z,,0,,,,,,920,,
61,initial,swatch,1,,,,,541,106,114,2020-02-19T22:42:34.419Z,2020-10-14T07:52:49.517Z,,0,m,,,,,283,,
344,initial,swatch,1,,,,,1115,188,,2020-06-22T20:10:05.600Z,2021-02-23T01:15:33.202Z,,0,,,,,,734,,
1404,initial,swatch,1,,,,,49,188,,2021-02-23T01:21:07.978Z,2021-02-23T01:21:07.978Z,,0,,,,,,25,,
1349,initial,swatch,1,,,,,541,58,,2021-02-18T21:48:14.670Z,2021-02-18T21:48:23.069Z,,0,,,,,,283,,
1474,initial,swatch,1,,,,,909,455,,2021-03-12T16:20:44.873Z,2021-03-12T16:20:44.873Z,,0,,,,,,528,,
1446,delivered,swatch,1,2021-03-10T14:44:27.363Z,,,,1799,114,,2021-03-10T14:42:53.721Z,2021-05-03T19:24:06.598Z,218,0,,,,,,1651,USD,0
1447,delivered,swatch,1,2021-03-10T14:44:27.363Z,,,,726,114,,2021-03-10T14:43:03.621Z,2021-05-03T19:24:06.613Z,218,0,,,,,,1090,USD,0
1434,delivered,swatch,1,2021-03-01T14:08:40.846Z,,,,925,386,,2021-03-01T14:08:12.812Z,2021-05-03T19:24:06.628Z,217,0,,,,,,544,USD,0
1427,delivered,swatch,1,2021-03-01T14:08:40.846Z,,,,1192,386,,2021-03-01T12:09:18.254Z,2021-05-03T19:24:06.659Z,217,0,,,,,,796,USD,0
1429,delivered,swatch,1,2021-03-01T14:08:40.846Z,,,,1205,386,,2021-03-01T14:00:57.515Z,2021-05-03T19:24:06.673Z,217,0,,,,,,809,USD,0
1430,delivered,swatch,1,2021-03-01T14:08:40.846Z,,,,1127,386,,2021-03-01T14:01:59.700Z,2021-05-03T19:24:06.689Z,217,0,,,,,,738,USD,0
1431,delivered,swatch,1,2021-03-01T14:08:40.846Z,,,,847,386,,2021-03-01T14:02:52.625Z,2021-05-03T19:24:06.704Z,217,0,,,,,,466,USD,0
1432,delivered,swatch,1,2021-03-01T14:08:40.846Z,,,,908,386,,2021-03-01T14:06:02.755Z,2021-05-03T19:24:06.719Z,217,0,,,,,,527,USD,0
1462,initial,swatch,1,,,,,1486,455,,2021-03-12T16:13:38.509Z,2021-03-12T16:13:38.509Z,,0,,,,,,1111,,
1463,initial,swatch,1,,,,,1482,455,,2021-03-12T16:13:59.004Z,2021-03-12T16:13:59.004Z,,0,,,,,,1107,,
1464,initial,swatch,1,,,,,1505,455,,2021-03-12T16:14:07.335Z,2021-03-12T16:14:07.335Z,,0,,,,,,1130,,
1465,initial,swatch,1,,,,,1485,455,,2021-03-12T16:14:37.451Z,2021-03-12T16:14:37.451Z,,0,,,,,,1110,,
1466,initial,swatch,1,,,,,906,455,,2021-03-12T16:14:59.089Z,2021-03-12T16:14:59.089Z,,0,,,,,,525,,
1467,initial,swatch,1,,,,,2004,455,,2021-03-12T16:15:16.544Z,2021-03-12T16:15:16.544Z,,0,,,,,,1954,,
1468,initial,swatch,1,,,,,1484,455,,2021-03-12T16:16:15.220Z,2021-03-12T16:16:15.220Z,,0,,,,,,1109,,
1469,initial,swatch,1,,,,,1299,455,,2021-03-12T16:16:43.013Z,2021-03-12T16:16:43.013Z,,0,,,,,,895,,
1470,initial,swatch,1,,,,,1522,455,,2021-03-12T16:19:30.207Z,2021-03-12T16:19:30.207Z,,0,,,,,,1249,,
1471,initial,swatch,1,,,,,1514,455,,2021-03-12T16:19:54.204Z,2021-03-12T16:19:54.204Z,,0,,,,,,1241,,
1472,initial,swatch,1,,,,,1187,455,,2021-03-12T16:20:09.401Z,2021-03-12T16:20:09.401Z,,0,,,,,,791,,
1473,initial,swatch,1,,,,,1340,455,,2021-03-12T16:20:33.144Z,2021-03-12T16:20:33.144Z,,0,,,,,,933,,
1475,initial,swatch,1,,,,,2032,455,,2021-03-12T16:21:05.036Z,2021-03-12T16:21:05.036Z,,0,,,,,,1982,,
1476,initial,swatch,1,,,,,1188,455,,2021-03-12T16:21:19.784Z,2021-03-12T16:21:19.784Z,,0,,,,,,792,,
1477,initial,swatch,1,,,,,2031,455,,2021-03-12T16:23:05.958Z,2021-03-12T16:23:05.958Z,,0,,,,,,1981,,
1478,initial,swatch,1,,,,,1335,455,,2021-03-12T16:23:35.894Z,2021-03-12T16:23:35.894Z,,0,,,,,,928,,
1479,initial,swatch,1,,,,,1222,455,,2021-03-12T16:24:34.924Z,2021-03-12T16:24:34.924Z,,0,,,,,,826,,
1480,initial,swatch,1,,,,,736,455,,2021-03-12T16:25:51.470Z,2021-03-12T16:25:51.470Z,,0,,,,,,411,,
1481,initial,swatch,1,,,,,1230,455,,2021-03-12T16:26:20.264Z,2021-03-12T16:26:20.264Z,,0,,,,,,834,,
